MeasureItem,Month,Year,Category,Area,MeasureItemID,CreationDate,Representativity,ProvidedValue,ProvidedValueCode
Monthly Domestic Values,9,2024,Biomass,FI,B01,2024-12-06 14:45:58,100,481.99296,
Monthly Domestic Values,1,2024,Fossil Gas,FI,B04,2024-12-06 14:45:58,100,257.4642225,
Monthly Domestic Values,2,2024,Fossil Gas,FI,B04,2024-12-06 14:45:58,100,200.992895,
Monthly Domestic Values,3,2024,Fossil Gas,FI,B04,2024-12-06 14:45:58,100,206.40819,
Monthly Domestic Values,4,2024,Fossil Gas,FI,B04,2024-12-06 14:45:58,100,147.8053625,
Monthly Domestic Values,5,2024,Fossil Gas,FI,B04,2024-12-06 14:45:58,100,48.7519975,
Monthly Domestic Values,6,2024,Fossil Gas,FI,B04,2024-12-06 14:45:58,100,40.2335875,
Monthly Domestic Values,7,2024,Fossil Gas,FI,B04,2024-12-06 14:45:58,100,28.3561075,
Monthly Domestic Values,8,2024,Fossil Gas,FI,B04,2024-12-06 14:45:58,100,23.1606175,
Monthly Domestic Values,9,2024,Fossil Gas,FI,B04,2024-12-06 14:45:58,100,37.9940475,
Monthly Domestic Values,1,2024,Fossil Hard coal,FI,B05,2024-12-06 14:45:58,100,281.3501825,
Monthly Domestic Values,2,2024,Fossil Hard coal,FI,B05,2024-12-06 14:45:58,100,170.569125,
Monthly Domestic Values,3,2024,Fossil Hard coal,FI,B05,2024-12-06 14:45:58,100,185.008155,
Monthly Domestic Values,4,2024,Fossil Hard coal,FI,B05,2024-12-06 14:45:58,100,141.416695,
Monthly Domestic Values,5,2024,Fossil Hard coal,FI,B05,2024-12-06 14:45:58,100,47.2556175,
Monthly Domestic Values,6,2024,Fossil Hard coal,FI,B05,2024-12-06 14:45:58,100,3.677955,
Monthly Domestic Values,7,2024,Fossil Hard coal,FI,B05,2024-12-06 14:45:58,100,8.0444375,
Monthly Domestic Values,8,2024,Fossil Hard coal,FI,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,9,2024,Fossil Hard coal,FI,B05,2024-12-06 14:45:58,100,3.4293275,
Monthly Domestic Values,1,2024,Fossil Oil,FI,B06,2024-12-06 14:45:58,100,0.8199875,
Monthly Domestic Values,2,2024,Fossil Oil,FI,B06,2024-12-06 14:45:58,100,0.97082,
Monthly Domestic Values,3,2024,Fossil Oil,FI,B06,2024-12-06 14:45:58,100,0.5982775,
Monthly Domestic Values,4,2024,Fossil Oil,FI,B06,2024-12-06 14:45:58,100,0.485825,
Monthly Domestic Values,5,2024,Fossil Oil,FI,B06,2024-12-06 14:45:58,100,0.365265,
Monthly Domestic Values,6,2024,Fossil Oil,FI,B06,2024-12-06 14:45:58,100,0.64977,
Monthly Domestic Values,7,2024,Fossil Oil,FI,B06,2024-12-06 14:45:58,100,0.687825,
Monthly Domestic Values,8,2024,Fossil Oil,FI,B06,2024-12-06 14:45:58,100,0.53938,
Monthly Domestic Values,9,2024,Fossil Oil,FI,B06,2024-12-06 14:45:58,100,0.3409175,
Monthly Domestic Values,1,2024,Fossil Peat,FI,B08,2024-12-06 14:45:58,100,430.4488225,
Monthly Domestic Values,2,2024,Fossil Peat,FI,B08,2024-12-06 14:45:58,100,289.6828025,
Monthly Domestic Values,3,2024,Fossil Peat,FI,B08,2024-12-06 14:45:58,100,253.78656,
Monthly Domestic Values,4,2024,Fossil Peat,FI,B08,2024-12-06 14:45:58,100,239.09165,
Monthly Domestic Values,5,2024,Fossil Peat,FI,B08,2024-12-06 14:45:58,100,124.407025,
Monthly Domestic Values,6,2024,Fossil Peat,FI,B08,2024-12-06 14:45:58,100,21.824665,
Monthly Domestic Values,7,2024,Fossil Peat,FI,B08,2024-12-06 14:45:58,100,13.8245575,
Monthly Domestic Values,8,2024,Fossil Peat,FI,B08,2024-12-06 14:45:58,100,17.6205025,
Monthly Domestic Values,9,2024,Fossil Peat,FI,B08,2024-12-06 14:45:58,100,35.3524975,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,FI,B11,2024-12-06 14:45:58,100,1230.531038,
Monthly Domestic Values,2,2024,Hydro Run-of-river and poundage,FI,B11,2024-12-06 14:45:58,100,1082.029045,
Monthly Domestic Values,3,2024,Hydro Run-of-river and poundage,FI,B11,2024-12-06 14:45:58,100,1234.231805,
Monthly Domestic Values,4,2024,Hydro Run-of-river and poundage,FI,B11,2024-12-06 14:45:58,100,1230.807728,
Monthly Domestic Values,5,2024,Hydro Run-of-river and poundage,FI,B11,2024-12-06 14:45:58,100,1486.2768,
Monthly Domestic Values,6,2024,Hydro Run-of-river and poundage,FI,B11,2024-12-06 14:45:58,100,1325.960308,
Monthly Domestic Values,7,2024,Hydro Run-of-river and poundage,FI,B11,2024-12-06 14:45:58,100,1172.161835,
Monthly Domestic Values,8,2024,Hydro Run-of-river and poundage,FI,B11,2024-12-06 14:45:58,100,760.030035,
Monthly Domestic Values,9,2024,Hydro Run-of-river and poundage,FI,B11,2024-12-06 14:45:58,100,974.548555,
Monthly Domestic Values,1,2024,Nuclear,FI,B14,2024-12-06 14:45:58,100,3235.94665,
Monthly Domestic Values,2,2024,Nuclear,FI,B14,2024-12-06 14:45:58,100,2976.63115,
Monthly Domestic Values,3,2024,Nuclear,FI,B14,2024-12-06 14:45:58,100,2114.2236,
Monthly Domestic Values,4,2024,Nuclear,FI,B14,2024-12-06 14:45:58,100,1943.59065,
Monthly Domestic Values,5,2024,Nuclear,FI,B14,2024-12-06 14:45:58,100,1918.5455,
Monthly Domestic Values,6,2024,Nuclear,FI,B14,2024-12-06 14:45:58,100,2507.942925,
Monthly Domestic Values,7,2024,Nuclear,FI,B14,2024-12-06 14:45:58,100,3050.28395,
Monthly Domestic Values,8,2024,Nuclear,FI,B14,2024-12-06 14:45:58,100,2660.25605,
Monthly Domestic Values,9,2024,Nuclear,FI,B14,2024-12-06 14:45:58,100,2204.651425,
Monthly Domestic Values,1,2024,Other,FI,B20,2024-12-06 14:45:58,100,126.44438,
Monthly Domestic Values,2,2024,Other,FI,B20,2024-12-06 14:45:58,100,86.778955,
Monthly Domestic Values,3,2024,Other,FI,B20,2024-12-06 14:45:58,100,61.2108975,
Monthly Domestic Values,4,2024,Other,FI,B20,2024-12-06 14:45:58,100,53.2884525,
Monthly Domestic Values,5,2024,Other,FI,B20,2024-12-06 14:45:58,100,53.7300725,
Monthly Domestic Values,6,2024,Other,FI,B20,2024-12-06 14:45:58,100,99.44666,
Monthly Domestic Values,7,2024,Other,FI,B20,2024-12-06 14:45:58,100,92.7865025,
Monthly Domestic Values,8,2024,Other,FI,B20,2024-12-06 14:45:58,100,171.3642825,
Monthly Domestic Values,9,2024,Other,FI,B20,2024-12-06 14:45:58,100,162.8756375,
Monthly Domestic Values,1,2024,Other renewable,FI,B15,2024-12-06 14:45:58,100,0.914245,
Monthly Domestic Values,2,2024,Other renewable,FI,B15,2024-12-06 14:45:58,100,1.0157325,
Monthly Domestic Values,3,2024,Other renewable,FI,B15,2024-12-06 14:45:58,100,1.2462975,
Monthly Domestic Values,4,2024,Other renewable,FI,B15,2024-12-06 14:45:58,100,1.2778775,
Monthly Domestic Values,5,2024,Other renewable,FI,B15,2024-12-06 14:45:58,100,1.8442675,
Monthly Domestic Values,6,2024,Other renewable,FI,B15,2024-12-06 14:45:58,100,1.641655,
Monthly Domestic Values,7,2024,Other renewable,FI,B15,2024-12-06 14:45:58,100,0.0030875,
Monthly Domestic Values,8,2024,Other renewable,FI,B15,2024-12-06 14:45:58,100,4.32196,
Monthly Domestic Values,9,2024,Other renewable,FI,B15,2024-12-06 14:45:58,100,21.6646175,
Monthly Domestic Values,1,2024,Solar,FI,B16,2024-12-06 14:45:58,100,5.89893,
Monthly Domestic Values,2,2024,Solar,FI,B16,2024-12-06 14:45:58,100,20.711745,
Monthly Domestic Values,3,2024,Solar,FI,B16,2024-12-06 14:45:58,100,62.36034,
Monthly Domestic Values,4,2024,Solar,FI,B16,2024-12-06 14:45:58,100,112.06529,
Monthly Domestic Values,5,2024,Solar,FI,B16,2024-12-06 14:45:58,100,223.568555,
Monthly Domestic Values,6,2024,Solar,FI,B16,2024-12-06 14:45:58,100,230.3209,
Monthly Domestic Values,7,2024,Solar,FI,B16,2024-12-06 14:45:58,100,213.6867775,
Monthly Domestic Values,8,2024,Solar,FI,B16,2024-12-06 14:45:58,100,173.821605,
Monthly Domestic Values,9,2024,Solar,FI,B16,2024-12-06 14:45:58,100,103.47408,
Monthly Domestic Values,1,2024,Waste,FI,B17,2024-12-06 14:45:58,100,10.2562,
Monthly Domestic Values,2,2024,Waste,FI,B17,2024-12-06 14:45:58,100,9.819505,
Monthly Domestic Values,3,2024,Waste,FI,B17,2024-12-06 14:45:58,100,16.77412,
Monthly Domestic Values,4,2024,Waste,FI,B17,2024-12-06 14:45:58,100,17.82642,
Monthly Domestic Values,5,2024,Waste,FI,B17,2024-12-06 14:45:58,100,25.8044125,
Monthly Domestic Values,6,2024,Waste,FI,B17,2024-12-06 14:45:58,100,35.32688,
Monthly Domestic Values,7,2024,Waste,FI,B17,2024-12-06 14:45:58,100,32.9864775,
Monthly Domestic Values,8,2024,Waste,FI,B17,2024-12-06 14:45:58,100,8.931935,
Monthly Domestic Values,9,2024,Waste,FI,B17,2024-12-06 14:45:58,100,39.545975,
Monthly Domestic Values,1,2024,Wind Onshore,FI,B19,2024-12-06 14:45:58,100,2093.12771,
Monthly Domestic Values,2,2024,Wind Onshore,FI,B19,2024-12-06 14:45:58,100,1869.000928,
Monthly Domestic Values,3,2024,Wind Onshore,FI,B19,2024-12-06 14:45:58,100,1211.952273,
Monthly Domestic Values,4,2024,Wind Onshore,FI,B19,2024-12-06 14:45:58,100,1457.656388,
Monthly Domestic Values,5,2024,Wind Onshore,FI,B19,2024-12-06 14:45:58,100,978.1561125,
Monthly Domestic Values,6,2024,Wind Onshore,FI,B19,2024-12-06 14:45:58,100,772.619135,
Monthly Domestic Values,7,2024,Wind Onshore,FI,B19,2024-12-06 14:45:58,100,849.9599075,
Monthly Domestic Values,8,2024,Wind Onshore,FI,B19,2024-12-06 14:45:58,100,1350.695663,
Monthly Domestic Values,9,2024,Wind Onshore,FI,B19,2024-12-06 14:45:58,100,1625.994248,
Monthly Domestic Values,1,2024,Biomass,FR,B01,2024-12-06 14:45:58,100,254.659,
Monthly Domestic Values,2,2024,Biomass,FR,B01,2024-12-06 14:45:58,100,241.237,
Monthly Domestic Values,3,2024,Biomass,FR,B01,2024-12-06 14:45:58,100,255.8,
Monthly Domestic Values,4,2024,Biomass,FR,B01,2024-12-06 14:45:58,100,258.814,
Monthly Domestic Values,5,2024,Biomass,FR,B01,2024-12-06 14:45:58,100,281.416,
Monthly Domestic Values,6,2024,Biomass,FR,B01,2024-12-06 14:45:58,100,250.607,
Monthly Domestic Values,7,2024,Biomass,FR,B01,2024-12-06 14:45:58,100,258.46,
Monthly Domestic Values,8,2024,Biomass,FR,B01,2024-12-06 14:45:58,100,265.034,
Monthly Domestic Values,9,2024,Biomass,FR,B01,2024-12-06 14:45:58,100,261.381,
Monthly Domestic Values,1,2024,Consumption of Hydro Pumped Storage,FR,(B10),2024-12-06 14:53:24,100,416.211,
Monthly Domestic Values,2,2024,Consumption of Hydro Pumped Storage,FR,(B10),2024-12-06 14:53:24,100,512.203,
Monthly Domestic Values,3,2024,Consumption of Hydro Pumped Storage,FR,(B10),2024-12-06 14:53:24,100,521.522,
Monthly Domestic Values,4,2024,Consumption of Hydro Pumped Storage,FR,(B10),2024-12-06 14:53:24,100,642.449,
Monthly Domestic Values,5,2024,Consumption of Hydro Pumped Storage,FR,(B10),2024-12-06 14:53:24,100,645.667,
Monthly Domestic Values,6,2024,Consumption of Hydro Pumped Storage,FR,(B10),2024-12-06 14:53:24,100,373.759,
Monthly Domestic Values,7,2024,Consumption of Hydro Pumped Storage,FR,(B10),2024-12-06 14:53:24,100,301.054,
Monthly Domestic Values,8,2024,Consumption of Hydro Pumped Storage,FR,(B10),2024-12-06 14:53:24,100,559.872,
Monthly Domestic Values,9,2024,Consumption of Hydro Pumped Storage,FR,(B10),2024-12-06 14:53:24,100,517.295,
Monthly Domestic Values,1,2024,Fossil Gas,FR,B04,2024-12-06 14:45:58,100,3527.953,
Monthly Domestic Values,2,2024,Fossil Gas,FR,B04,2024-12-06 14:45:58,100,2359.721,
Monthly Domestic Values,3,2024,Fossil Gas,FR,B04,2024-12-06 14:45:58,100,2324.524,
Monthly Domestic Values,4,2024,Fossil Gas,FR,B04,2024-12-06 14:45:58,100,600.892,
Monthly Domestic Values,5,2024,Fossil Gas,FR,B04,2024-12-06 14:45:58,100,369.906,
Monthly Domestic Values,6,2024,Fossil Gas,FR,B04,2024-12-06 14:45:58,100,396.56,
Monthly Domestic Values,7,2024,Fossil Gas,FR,B04,2024-12-06 14:45:58,100,576.929,
Monthly Domestic Values,8,2024,Fossil Gas,FR,B04,2024-12-06 14:45:58,100,623.202,
Monthly Domestic Values,9,2024,Fossil Gas,FR,B04,2024-12-06 14:45:58,100,672.858,
Monthly Domestic Values,1,2024,Fossil Hard coal,FR,B05,2024-12-06 14:45:58,100,120.52,
Monthly Domestic Values,2,2024,Fossil Hard coal,FR,B05,2024-12-06 14:45:58,100,103.676,
Monthly Domestic Values,3,2024,Fossil Hard coal,FR,B05,2024-12-06 14:45:58,100,6.561,
Monthly Domestic Values,4,2024,Fossil Hard coal,FR,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,5,2024,Fossil Hard coal,FR,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,6,2024,Fossil Hard coal,FR,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,7,2024,Fossil Hard coal,FR,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,8,2024,Fossil Hard coal,FR,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,9,2024,Fossil Hard coal,FR,B05,2024-12-06 14:45:58,100,80.717,
Monthly Domestic Values,1,2024,Fossil Oil,FR,B06,2024-12-06 14:45:58,100,159.757,
Monthly Domestic Values,2,2024,Fossil Oil,FR,B06,2024-12-06 14:45:58,100,169.227,
Monthly Domestic Values,3,2024,Fossil Oil,FR,B06,2024-12-06 14:45:58,100,154.947,
Monthly Domestic Values,4,2024,Fossil Oil,FR,B06,2024-12-06 14:45:58,100,109.406,
Monthly Domestic Values,5,2024,Fossil Oil,FR,B06,2024-12-06 14:45:58,100,95.946,
Monthly Domestic Values,6,2024,Fossil Oil,FR,B06,2024-12-06 14:45:58,100,112.757,
Monthly Domestic Values,7,2024,Fossil Oil,FR,B06,2024-12-06 14:45:58,100,114.292,
Monthly Domestic Values,8,2024,Fossil Oil,FR,B06,2024-12-06 14:45:58,100,98.02,
Monthly Domestic Values,9,2024,Fossil Oil,FR,B06,2024-12-06 14:45:58,100,89.056,
Monthly Domestic Values,1,2024,Hydro Pumped Storage,FR,B10,2024-12-06 14:45:58,100,723.878,
Monthly Domestic Values,2,2024,Hydro Pumped Storage,FR,B10,2024-12-06 14:45:58,100,577.475,
Monthly Domestic Values,3,2024,Hydro Pumped Storage,FR,B10,2024-12-06 14:45:58,100,642.74,
Monthly Domestic Values,4,2024,Hydro Pumped Storage,FR,B10,2024-12-06 14:45:58,100,592.884,
Monthly Domestic Values,5,2024,Hydro Pumped Storage,FR,B10,2024-12-06 14:45:58,100,666.111,
Monthly Domestic Values,6,2024,Hydro Pumped Storage,FR,B10,2024-12-06 14:45:58,100,508.002,
Monthly Domestic Values,7,2024,Hydro Pumped Storage,FR,B10,2024-12-06 14:45:58,100,514.935,
Monthly Domestic Values,8,2024,Hydro Pumped Storage,FR,B10,2024-12-06 14:45:58,100,417.546,
Monthly Domestic Values,9,2024,Hydro Pumped Storage,FR,B10,2024-12-06 14:45:58,100,403.232,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,FR,B11,2024-12-06 14:45:58,100,4446.108,
Monthly Domestic Values,2,2024,Hydro Run-of-river and poundage,FR,B11,2024-12-06 14:45:58,100,3751.086,
Monthly Domestic Values,3,2024,Hydro Run-of-river and poundage,FR,B11,2024-12-06 14:45:58,100,4439.825,
Monthly Domestic Values,4,2024,Hydro Run-of-river and poundage,FR,B11,2024-12-06 14:45:58,100,3960.624,
Monthly Domestic Values,5,2024,Hydro Run-of-river and poundage,FR,B11,2024-12-06 14:45:58,100,5043.135,
Monthly Domestic Values,6,2024,Hydro Run-of-river and poundage,FR,B11,2024-12-06 14:45:58,100,4305.016,
Monthly Domestic Values,7,2024,Hydro Run-of-river and poundage,FR,B11,2024-12-06 14:45:58,100,3870.29,
Monthly Domestic Values,8,2024,Hydro Run-of-river and poundage,FR,B11,2024-12-06 14:45:58,100,2701.491,
Monthly Domestic Values,9,2024,Hydro Run-of-river and poundage,FR,B11,2024-12-06 14:45:58,100,2580.352,
Monthly Domestic Values,1,2024,Hydro Water Reservoir,FR,B12,2024-12-06 14:45:58,100,2196.186,
Monthly Domestic Values,2,2024,Hydro Water Reservoir,FR,B12,2024-12-06 14:45:58,100,1612.983,
Monthly Domestic Values,3,2024,Hydro Water Reservoir,FR,B12,2024-12-06 14:45:58,100,1958.723,
Monthly Domestic Values,4,2024,Hydro Water Reservoir,FR,B12,2024-12-06 14:45:58,100,1150.323,
Monthly Domestic Values,5,2024,Hydro Water Reservoir,FR,B12,2024-12-06 14:45:58,100,1450.088,
Monthly Domestic Values,6,2024,Hydro Water Reservoir,FR,B12,2024-12-06 14:45:58,100,1390.897,
Monthly Domestic Values,7,2024,Hydro Water Reservoir,FR,B12,2024-12-06 14:45:58,100,1295.633,
Monthly Domestic Values,8,2024,Hydro Water Reservoir,FR,B12,2024-12-06 14:45:58,100,1003.324,
Monthly Domestic Values,9,2024,Hydro Water Reservoir,FR,B12,2024-12-06 14:45:58,100,791.672,
Monthly Domestic Values,1,2024,Nuclear,FR,B14,2024-12-06 14:45:58,100,35801.573,
Monthly Domestic Values,2,2024,Nuclear,FR,B14,2024-12-06 14:45:58,100,30649.396,
Monthly Domestic Values,3,2024,Nuclear,FR,B14,2024-12-06 14:45:58,100,29831.601,
Monthly Domestic Values,4,2024,Nuclear,FR,B14,2024-12-06 14:45:58,100,26588.651,
Monthly Domestic Values,5,2024,Nuclear,FR,B14,2024-12-06 14:45:58,100,27694.911,
Monthly Domestic Values,6,2024,Nuclear,FR,B14,2024-12-06 14:45:58,100,26255.599,
Monthly Domestic Values,7,2024,Nuclear,FR,B14,2024-12-06 14:45:58,100,28436.568,
Monthly Domestic Values,8,2024,Nuclear,FR,B14,2024-12-06 14:45:58,100,28428.109,
Monthly Domestic Values,9,2024,Nuclear,FR,B14,2024-12-06 14:45:58,100,27285.208,
Monthly Domestic Values,1,2024,Solar,FR,B16,2024-12-06 14:45:58,100,908.953,
Monthly Domestic Values,2,2024,Solar,FR,B16,2024-12-06 14:45:58,100,1080.741,
Monthly Domestic Values,3,2024,Solar,FR,B16,2024-12-06 14:45:58,100,1893.526,
Monthly Domestic Values,4,2024,Solar,FR,B16,2024-12-06 14:45:58,100,2283.627,
Monthly Domestic Values,5,2024,Solar,FR,B16,2024-12-06 14:45:58,100,2435.18,
Monthly Domestic Values,6,2024,Solar,FR,B16,2024-12-06 14:45:58,100,2700.024,
Monthly Domestic Values,7,2024,Solar,FR,B16,2024-12-06 14:45:58,100,3063.874,
Monthly Domestic Values,8,2024,Solar,FR,B16,2024-12-06 14:45:58,100,3100.157,
Monthly Domestic Values,9,2024,Solar,FR,B16,2024-12-06 14:45:58,100,2115.347,
Monthly Domestic Values,1,2024,Waste,FR,B17,2024-12-06 14:45:58,100,62.982,
Monthly Domestic Values,2,2024,Waste,FR,B17,2024-12-06 14:45:58,100,117.146,
Monthly Domestic Values,3,2024,Waste,FR,B17,2024-12-06 14:45:58,100,142.984,
Monthly Domestic Values,4,2024,Waste,FR,B17,2024-12-06 14:45:58,100,122.998,
Monthly Domestic Values,5,2024,Waste,FR,B17,2024-12-06 14:45:58,100,129.685,
Monthly Domestic Values,6,2024,Waste,FR,B17,2024-12-06 14:45:58,100,132.127,
Monthly Domestic Values,7,2024,Waste,FR,B17,2024-12-06 14:45:58,100,163.76,
Monthly Domestic Values,8,2024,Waste,FR,B17,2024-12-06 14:45:58,100,155.944,
Monthly Domestic Values,9,2024,Waste,FR,B17,2024-12-06 14:45:58,100,149.88,
Monthly Domestic Values,1,2024,Wind Offshore,FR,B18,2024-12-06 14:45:58,100,285.972,
Monthly Domestic Values,2,2024,Wind Offshore,FR,B18,2024-12-06 14:45:58,100,367.535,
Monthly Domestic Values,3,2024,Wind Offshore,FR,B18,2024-12-06 14:45:58,100,312.457,
Monthly Domestic Values,4,2024,Wind Offshore,FR,B18,2024-12-06 14:45:58,100,343.769,
Monthly Domestic Values,5,2024,Wind Offshore,FR,B18,2024-12-06 14:45:58,100,255.819,
Monthly Domestic Values,6,2024,Wind Offshore,FR,B18,2024-12-06 14:45:58,100,248.694,
Monthly Domestic Values,7,2024,Wind Offshore,FR,B18,2024-12-06 14:45:58,100,255.569,
Monthly Domestic Values,8,2024,Wind Offshore,FR,B18,2024-12-06 14:45:58,100,260.602,
Monthly Domestic Values,9,2024,Wind Offshore,FR,B18,2024-12-06 14:45:58,100,394.654,
Monthly Domestic Values,1,2024,Wind Onshore,FR,B19,2024-12-06 14:45:58,100,4944.648,
Monthly Domestic Values,2,2024,Wind Onshore,FR,B19,2024-12-06 14:45:58,100,5183.894,
Monthly Domestic Values,3,2024,Wind Onshore,FR,B19,2024-12-06 14:45:58,100,4069.91,
Monthly Domestic Values,4,2024,Wind Onshore,FR,B19,2024-12-06 14:45:58,100,3984.704,
Monthly Domestic Values,5,2024,Wind Onshore,FR,B19,2024-12-06 14:45:58,100,2372.899,
Monthly Domestic Values,6,2024,Wind Onshore,FR,B19,2024-12-06 14:45:58,100,2175.063,
Monthly Domestic Values,7,2024,Wind Onshore,FR,B19,2024-12-06 14:45:58,100,1950.485,
Monthly Domestic Values,8,2024,Wind Onshore,FR,B19,2024-12-06 14:45:58,100,2004.271,
Monthly Domestic Values,9,2024,Wind Onshore,FR,B19,2024-12-06 14:45:58,100,3673.568,
Monthly Domestic Values,1,2024,Consumption of Wind Onshore,GB,(B19),2024-12-06 14:53:24,100,234.164525,
Monthly Domestic Values,2,2024,Consumption of Wind Onshore,GB,(B19),2024-12-06 14:53:24,100,229.92168,
Monthly Domestic Values,3,2024,Consumption of Wind Onshore,GB,(B19),2024-12-06 14:53:24,100,235.66963,
Monthly Domestic Values,4,2024,Consumption of Wind Onshore,GB,(B19),2024-12-06 14:53:24,100,167.46105,
Monthly Domestic Values,5,2024,Consumption of Wind Onshore,GB,(B19),2024-12-06 14:53:24,100,118.362835,
Monthly Domestic Values,6,2024,Consumption of Wind Onshore,GB,(B19),2024-12-06 14:53:24,100,140.89207,
Monthly Domestic Values,7,2024,Consumption of Wind Onshore,GB,(B19),2024-12-06 14:53:24,100,92.454835,
Monthly Domestic Values,8,2024,Consumption of Wind Onshore,GB,(B19),2024-12-06 14:53:24,100,166.39127,
Monthly Domestic Values,9,2024,Consumption of Wind Onshore,GB,(B19),2024-12-06 14:53:24,100,119.267885,
Monthly Domestic Values,1,2024,Fossil Gas,GB,B04,2024-12-06 14:45:58,100,205.33911,
Monthly Domestic Values,2,2024,Fossil Gas,GB,B04,2024-12-06 14:45:58,100,179.603785,
Monthly Domestic Values,3,2024,Fossil Gas,GB,B04,2024-12-06 14:45:58,100,185.188005,
Monthly Domestic Values,4,2024,Fossil Gas,GB,B04,2024-12-06 14:45:58,100,181.337195,
Monthly Domestic Values,5,2024,Fossil Gas,GB,B04,2024-12-06 14:45:58,100,186.56766,
Monthly Domestic Values,6,2024,Fossil Gas,GB,B04,2024-12-06 14:45:58,100,181.017555,
Monthly Domestic Values,7,2024,Fossil Gas,GB,B04,2024-12-06 14:45:58,100,178.67801,
Monthly Domestic Values,8,2024,Fossil Gas,GB,B04,2024-12-06 14:45:58,100,138.869875,
Monthly Domestic Values,9,2024,Fossil Gas,GB,B04,2024-12-06 14:45:58,100,159.86631,
Monthly Domestic Values,1,2024,Fossil Hard coal,GB,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,2,2024,Fossil Hard coal,GB,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,3,2024,Fossil Hard coal,GB,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,4,2024,Fossil Hard coal,GB,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,5,2024,Fossil Hard coal,GB,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,6,2024,Fossil Hard coal,GB,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,7,2024,Fossil Hard coal,GB,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,8,2024,Fossil Hard coal,GB,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,9,2024,Fossil Hard coal,GB,B05,2024-12-06 14:45:58,100,0,
Monthly Domestic Values,1,2024,Fossil Oil,GB,B06,2024-12-06 14:45:58,100,0.221745,
Monthly Domestic Values,2,2024,Fossil Oil,GB,B06,2024-12-06 14:45:58,100,0.06602,
Monthly Domestic Values,3,2024,Fossil Oil,GB,B06,2024-12-06 14:45:58,100,0.074525,
Monthly Domestic Values,4,2024,Fossil Oil,GB,B06,2024-12-06 14:45:58,100,0.075295,
Monthly Domestic Values,5,2024,Fossil Oil,GB,B06,2024-12-06 14:45:58,100,0.03586,
Monthly Domestic Values,6,2024,Fossil Oil,GB,B06,2024-12-06 14:45:58,100,0.051655,
Monthly Domestic Values,7,2024,Fossil Oil,GB,B06,2024-12-06 14:45:58,100,0.133275,
